temperatureMax,temperatureMaxTime,windBearing,icon,dewPoint,temperatureMinTime,cloudCover,windSpeed,pressure,apparentTemperatureMinTime,apparentTemperatureHigh,precipType,visibility,humidity,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureMax,uvIndex,time,sunsetTime,temperatureLow,temperatureMin,temperatureHigh,sunriseTime,temperatureHighTime,uvIndexTime,summary,temperatureLowTime,apparentTemperatureMin,apparentTemperatureMaxTime,apparentTemperatureLowTime,moonPhase
11.24,2013-12-08 14:00:00,241,partly-cloudy-day,5.36,2013-12-08 05:00:00,0.35,4.56,1025.35,2013-12-08 05:00:00,11.24,rain,12.87,0.83,2013-12-08 14:00:00,3.22,11.24,1.0,2013-12-08 00:00:00,2013-12-08 15:53:24,6.01,5.09,11.24,2013-12-08 07:54:19,2013-12-08 14:00:00,2013-12-08 10:00:00,Partly cloudy until evening.,2013-12-09 08:00:00,2.53,2013-12-08 14:00:00,2013-12-09 07:00:00,0.2
9.9,2013-11-28 14:00:00,324,cloudy,6.94,2013-11-28 23:00:00,0.96,1.23,1034.64,2013-11-28 10:00:00,9.38,rain,6.34,0.87,2013-11-28 14:00:00,5.31,9.38,0.0,2013-11-28 00:00:00,2013-11-28 15:58:46,8.04,8.08,9.9,2013-11-28 07:41:07,2013-11-28 14:00:00,2013-11-28 07:00:00,Overcast until evening.,2013-11-29 03:00:00,7.97,2013-11-28 14:00:00,2013-11-29 08:00:00,0.84
9.98,2013-11-04 15:00:00,319,partly-cloudy-day,4.38,2013-11-04 23:00:00,0.29,2.94,991.64,2013-11-04 05:00:00,7.22,rain,11.14,0.82,2013-11-04 15:00:00,2.43,8.24,1.0,2013-11-04 00:00:00,2013-11-04 16:29:54,4.41,4.78,9.98,2013-11-04 07:00:41,2013-11-04 15:00:00,2013-11-04 09:00:00,Partly cloudy until evening.,2013-11-05 02:00:00,2.11,2013-11-04 01:00:00,2013-11-04 22:00:00,0.03
8.99,2013-03-04 15:00:00,89,partly-cloudy-day,0.86,2013-03-04 07:00:00,0.27,3.66,1013.74,2013-03-04 06:00:00,6.17,rain,7.02,0.78,2013-03-04 15:00:00,1.27,6.17,2.0,2013-03-04 00:00:00,2013-03-04 17:46:51,1.87,2.14,8.99,2013-03-04 06:40:21,2013-03-04 15:00:00,2013-03-04 11:00:00,"Partly cloudy starting in the afternoon, continuing until evening.",2013-03-05 05:00:00,-1.41,2013-03-04 15:00:00,2013-03-04 22:00:00,0.74
10.36,2013-12-31 11:00:00,185,partly-cloudy-day,5.77,2013-12-31 20:00:00,0.59,4.72,1004.27,2013-12-31 21:00:00,10.36,rain,12.13,0.85,2013-12-31 11:00:00,2.79,10.36,0.0,2013-12-31 00:00:00,2013-12-31 16:01:49,5.77,5.77,10.36,2013-12-31 08:07:27,2013-12-31 11:00:00,2013-12-31 01:00:00,Mostly cloudy until evening.,2013-12-31 20:00:00,2.79,2013-12-31 11:00:00,2013-12-31 21:00:00,0.96
11.43,2013-11-03 13:00:00,244,wind,4.57,2013-11-03 06:00:00,0.22,5.3,998.64,2013-11-03 07:00:00,11.43,rain,11.99,0.74,2013-11-03 13:00:00,2.11,11.43,1.0,2013-11-03 00:00:00,2013-11-03 16:31:38,6.04,7.56,11.43,2013-11-03 06:58:54,2013-11-03 13:00:00,2013-11-03 09:00:00,Breezy until afternoon and partly cloudy until evening.,2013-11-04 05:00:00,3.89,2013-11-03 13:00:00,2013-11-04 05:00:00,0.0
11.23,2013-01-08 13:00:00,218,partly-cloudy-day,7.77,2013-01-08 08:00:00,0.76,3.71,1024.17,2013-01-08 09:00:00,11.23,rain,11.73,0.87,2013-01-08 13:00:00,6.48,11.23,1.0,2013-01-08 00:00:00,2013-01-08 16:11:23,8.46,9.02,11.23,2013-01-08 08:05:11,2013-01-08 13:00:00,2013-01-08 11:00:00,Mostly cloudy throughout the day.,2013-01-09 08:00:00,6.9,2013-01-08 13:00:00,2013-01-09 08:00:00,0.88
12.79,2013-05-29 18:00:00,310,partly-cloudy-day,8.79,2013-05-29 04:00:00,0.76,2.14,1004.27,2013-05-29 04:00:00,12.79,rain,9.24,0.87,2013-05-29 18:00:00,10.79,12.79,4.0,2013-05-28 23:00:00,2013-05-29 20:05:51,10.79,8.38,12.79,2013-05-29 03:52:49,2013-05-29 18:00:00,2013-05-29 11:00:00,Mostly cloudy throughout the day.,2013-05-30 05:00:00,7.59,2013-05-29 18:00:00,2013-05-30 05:00:00,0.66
10.59,2013-02-14 12:00:00,238,partly-cloudy-day,4.54,2013-02-14 00:00:00,0.55,2.96,1011.45,2013-02-14 00:00:00,10.59,rain,10.56,0.81,2013-02-14 12:00:00,-0.06,10.59,1.0,2013-02-14 00:00:00,2013-02-14 17:14:34,2.27,4.07,10.59,2013-02-14 07:17:31,2013-02-14 12:00:00,2013-02-14 10:00:00,Partly cloudy until evening.,2013-02-15 07:00:00,-0.11,2013-02-14 12:00:00,2013-02-15 07:00:00,0.15
19.8,2013-08-13 13:00:00,281,partly-cloudy-day,9.51,2013-08-13 05:00:00,0.43,3.63,1021.59,2013-08-13 05:00:00,19.8,rain,13.5,0.69,2013-08-13 13:00:00,11.04,19.8,4.0,2013-08-12 23:00:00,2013-08-13 19:29:04,11.04,11.46,19.8,2013-08-13 04:44:18,2013-08-13 13:00:00,2013-08-13 12:00:00,Mostly cloudy until evening.,2013-08-14 05:00:00,11.46,2013-08-13 13:00:00,2013-08-14 05:00:00,0.22
29.3,2013-07-15 16:00:00,336,partly-cloudy-day,9.74,2013-07-15 05:00:00,0.4,0.84,1023.14,2013-07-15 05:00:00,29.3,rain,14.66,0.45,2013-07-15 16:00:00,17.03,29.3,5.0,2013-07-14 23:00:00,2013-07-15 20:12:54,17.03,17.96,29.3,2013-07-15 04:02:06,2013-07-15 16:00:00,2013-07-15 12:00:00,Partly cloudy throughout the day.,2013-07-16 05:00:00,17.96,2013-07-15 16:00:00,2013-07-16 05:00:00,0.23
6.4,2013-12-11 12:00:00,130,fog,2.51,2013-12-11 06:00:00,0.03,1.45,1029.46,2013-12-11 22:00:00,6.34,rain,3.48,0.93,2013-12-11 14:00:00,-0.88,6.34,1.0,2013-12-11 00:00:00,2013-12-11 15:52:50,1.52,2.06,6.4,2013-12-11 07:57:31,2013-12-11 12:00:00,2013-12-11 10:00:00,Foggy until afternoon.,2013-12-12 02:00:00,0.46,2013-12-11 14:00:00,2013-12-12 02:00:00,0.31
9.08,2013-01-07 23:00:00,206,partly-cloudy-day,6.78,2013-01-07 06:00:00,0.84,3.27,1026.88,2013-01-07 06:00:00,6.36,rain,9.7,0.92,2013-01-07 13:00:00,6.03,7.31,1.0,2013-01-07 00:00:00,2013-01-07 16:10:05,8.19,7.1,8.56,2013-01-07 08:05:39,2013-01-07 14:00:00,2013-01-07 12:00:00,Mostly cloudy throughout the day.,2013-01-07 19:00:00,5.24,2013-01-07 23:00:00,2013-01-07 19:00:00,0.84
21.07,2013-09-01 16:00:00,272,partly-cloudy-day,8.36,2013-09-01 05:00:00,0.33,3.36,1029.46,2013-09-01 05:00:00,21.07,rain,14.79,0.63,2013-09-01 16:00:00,11.88,21.07,3.0,2013-08-31 23:00:00,2013-09-01 18:49:14,11.88,10.17,21.07,2013-09-01 05:14:39,2013-09-01 16:00:00,2013-09-01 10:00:00,Partly cloudy until evening.,2013-09-02 05:00:00,10.17,2013-09-01 16:00:00,2013-09-02 05:00:00,0.87
17.34,2013-06-01 16:00:00,334,partly-cloudy-day,7.56,2013-06-01 04:00:00,0.38,3.35,1022.85,2013-06-01 04:00:00,17.34,rain,12.7,0.65,2013-06-01 16:00:00,8.97,17.34,5.0,2013-05-31 23:00:00,2013-06-01 20:09:16,9.72,10.77,17.34,2013-06-01 03:50:15,2013-06-01 16:00:00,2013-06-01 11:00:00,Mostly cloudy until evening.,2013-06-02 04:00:00,10.77,2013-06-01 16:00:00,2013-06-02 05:00:00,0.77
17.85,2013-05-19 15:00:00,32,partly-cloudy-day,7.71,2013-05-19 03:00:00,0.32,2.12,1011.12,2013-05-19 03:00:00,17.85,rain,11.1,0.7,2013-05-19 15:00:00,11.38,17.85,5.0,2013-05-18 23:00:00,2013-05-19 19:52:34,11.38,8.91,17.85,2013-05-19 04:04:08,2013-05-19 15:00:00,2013-05-19 12:00:00,Mostly cloudy until evening.,2013-05-19 23:00:00,8.56,2013-05-19 15:00:00,2013-05-19 23:00:00,0.3
16.99,2013-09-27 13:00:00,85,partly-cloudy-day,10.18,2013-09-27 05:00:00,0.36,3.45,1016.27,2013-09-27 05:00:00,16.99,rain,13.39,0.8,2013-09-27 13:00:00,12.43,16.99,2.0,2013-09-26 23:00:00,2013-09-27 17:49:24,12.43,10.58,16.99,2013-09-27 05:55:56,2013-09-27 13:00:00,2013-09-27 11:00:00,Mostly cloudy until evening.,2013-09-28 00:00:00,10.58,2013-09-27 13:00:00,2013-09-28 00:00:00,0.76
10.59,2013-04-10 13:00:00,94,fog,3.18,2013-04-10 06:00:00,0.61,1.07,1003.54,2013-04-10 06:00:00,10.59,rain,4.44,0.79,2013-04-10 13:00:00,2.89,10.59,4.0,2013-04-09 23:00:00,2013-04-10 18:49:11,5.93,2.98,10.59,2013-04-10 05:16:25,2013-04-10 13:00:00,2013-04-10 11:00:00,Foggy in the morning.,2013-04-11 07:00:00,0.4,2013-04-10 13:00:00,2013-04-10 22:00:00,0.01
4.39,2013-02-25 16:00:00,12,partly-cloudy-day,0.51,2013-02-25 02:00:00,0.84,4.8,1026.97,2013-02-25 01:00:00,0.59,rain,9.78,0.83,2013-02-25 16:00:00,-1.18,0.59,1.0,2013-02-25 00:00:00,2013-02-25 17:34:30,2.98,1.74,4.39,2013-02-25 06:55:26,2013-02-25 16:00:00,2013-02-25 09:00:00,Mostly cloudy throughout the day.,2013-02-26 01:00:00,-2.46,2013-02-25 16:00:00,2013-02-26 00:00:00,0.48
19.64,2013-06-07 16:00:00,54,partly-cloudy-day,8.24,2013-06-07 04:00:00,0.38,4.3,1023.0,2013-06-07 04:00:00,19.64,rain,14.39,0.66,2013-06-07 16:00:00,6.88,19.64,6.0,2013-06-06 23:00:00,2013-06-07 20:15:08,9.16,10.02,19.64,2013-06-07 03:46:23,2013-06-07 16:00:00,2013-06-07 13:00:00,Mostly cloudy until evening.,2013-06-08 03:00:00,10.02,2013-06-07 16:00:00,2013-06-08 03:00:00,0.97
21.73,2013-08-10 16:00:00,278,partly-cloudy-day,8.98,2013-08-10 05:00:00,0.49,2.82,1021.99,2013-08-10 05:00:00,21.73,rain,14.42,0.57,2013-08-10 16:00:00,15.42,21.73,5.0,2013-08-09 23:00:00,2013-08-10 19:34:45,15.42,14.1,21.73,2013-08-10 04:39:32,2013-08-10 16:00:00,2013-08-10 12:00:00,Mostly cloudy until evening.,2013-08-11 03:00:00,14.1,2013-08-10 16:00:00,2013-08-11 03:00:00,0.11
2.88,2013-01-17 14:00:00,111,partly-cloudy-day,-2.88,2013-01-17 07:00:00,0.31,1.01,1017.44,2013-01-17 07:00:00,2.88,rain,9.64,0.83,2013-01-17 14:00:00,-7.28,2.88,1.0,2013-01-17 00:00:00,2013-01-17 16:24:39,-1.44,-3.86,2.88,2013-01-17 07:58:41,2013-01-17 14:00:00,2013-01-17 10:00:00,Partly cloudy throughout the day.,2013-01-18 08:00:00,-3.86,2013-01-17 14:00:00,2013-01-18 08:00:00,0.2
5.87,2013-03-20 13:00:00,33,partly-cloudy-day,1.59,2013-03-20 01:00:00,0.78,2.37,1006.74,2013-03-20 01:00:00,3.49,rain,5.73,0.86,2013-03-20 13:00:00,-1.24,3.49,2.0,2013-03-20 00:00:00,2013-03-20 18:14:10,1.18,2.37,5.87,2013-03-20 06:04:11,2013-03-20 13:00:00,2013-03-20 11:00:00,Mostly cloudy throughout the day.,2013-03-21 04:00:00,0.18,2013-03-20 13:00:00,2013-03-21 05:00:00,0.27
17.36,2013-09-29 13:00:00,70,partly-cloudy-day,11.37,2013-09-29 08:00:00,0.45,4.76,1006.89,2013-09-29 08:00:00,17.36,rain,12.25,0.79,2013-09-29 13:00:00,13.44,17.36,2.0,2013-09-28 23:00:00,2013-09-29 17:44:47,13.44,13.44,17.36,2013-09-29 05:59:09,2013-09-29 13:00:00,2013-09-29 11:00:00,Mostly cloudy throughout the day.,2013-09-30 06:00:00,13.44,2013-09-29 13:00:00,2013-09-30 06:00:00,0.82
9.42,2013-12-02 12:00:00,50,partly-cloudy-day,4.41,2013-12-02 21:00:00,0.86,1.36,1033.95,2013-12-02 20:00:00,8.79,rain,10.7,0.79,2013-12-02 11:00:00,4.94,8.79,0.0,2013-12-02 00:00:00,2013-12-02 15:56:00,6.34,6.59,9.42,2013-12-02 07:46:48,2013-12-02 12:00:00,2013-12-02 07:00:00,Mostly cloudy until evening.,2013-12-03 08:00:00,6.24,2013-12-02 11:00:00,2013-12-03 07:00:00,0.98
15.36,2013-09-15 20:00:00,233,wind,9.32,2013-09-15 06:00:00,0.41,4.65,1010.26,2013-09-15 06:00:00,14.82,rain,9.93,0.86,2013-09-15 18:00:00,5.59,15.36,2.0,2013-09-14 23:00:00,2013-09-15 18:17:15,8.24,6.72,14.82,2013-09-15 05:36:50,2013-09-15 18:00:00,2013-09-15 10:00:00,"Breezy and mostly cloudy starting in the afternoon, continuing until evening.",2013-09-16 06:00:00,5.13,2013-09-15 20:00:00,2013-09-16 06:00:00,0.36
16.65,2013-09-10 13:00:00,312,partly-cloudy-day,8.89,2013-09-10 05:00:00,0.64,4.22,1020.2,2013-09-10 05:00:00,16.65,rain,11.54,0.77,2013-09-10 13:00:00,12.47,16.65,2.0,2013-09-09 23:00:00,2013-09-10 18:28:49,12.47,9.38,16.65,2013-09-10 05:28:55,2013-09-10 13:00:00,2013-09-10 10:00:00,Mostly cloudy until evening.,2013-09-11 03:00:00,7.53,2013-09-10 13:00:00,2013-09-11 03:00:00,0.17
6.16,2013-02-06 02:00:00,331,partly-cloudy-day,0.5,2013-02-06 23:00:00,0.61,6.04,1006.64,2013-02-06 23:00:00,1.0,rain,13.23,0.75,2013-02-06 13:00:00,-2.68,2.56,1.0,2013-02-06 00:00:00,2013-02-06 16:59:51,1.24,2.86,5.67,2013-02-06 07:31:52,2013-02-06 13:00:00,2013-02-06 10:00:00,Mostly cloudy throughout the day.,2013-02-07 08:00:00,-1.46,2013-02-06 02:00:00,2013-02-07 08:00:00,0.86
10.18,2013-11-29 12:00:00,280,partly-cloudy-day,4.59,2013-11-29 22:00:00,0.62,4.4,1026.65,2013-11-29 22:00:00,10.18,rain,11.02,0.77,2013-11-29 12:00:00,2.75,10.18,1.0,2013-11-29 00:00:00,2013-11-29 15:58:00,6.21,6.56,10.18,2013-11-29 07:42:35,2013-11-29 12:00:00,2013-11-29 11:00:00,Mostly cloudy until evening.,2013-11-30 07:00:00,2.99,2013-11-29 12:00:00,2013-11-30 05:00:00,0.87
7.91,2013-11-21 14:00:00,13,partly-cloudy-day,1.82,2013-11-21 00:00:00,0.48,4.83,1004.26,2013-11-21 01:00:00,4.39,rain,11.96,0.78,2013-11-21 14:00:00,0.0,4.39,1.0,2013-11-21 00:00:00,2013-11-21 16:05:29,3.52,3.12,7.91,2013-11-21 07:30:10,2013-11-21 14:00:00,2013-11-21 11:00:00,Partly cloudy until evening.,2013-11-22 03:00:00,-0.77,2013-11-21 14:00:00,2013-11-22 03:00:00,0.62
20.39,2013-08-12 13:00:00,281,partly-cloudy-day,8.99,2013-08-12 05:00:00,0.41,3.6,1016.89,2013-08-12 05:00:00,20.39,rain,14.11,0.61,2013-08-12 13:00:00,11.46,20.39,4.0,2013-08-11 23:00:00,2013-08-12 19:30:59,11.46,13.57,20.39,2013-08-12 04:42:43,2013-08-12 13:00:00,2013-08-12 12:00:00,Mostly cloudy throughout the day.,2013-08-13 05:00:00,13.57,2013-08-12 13:00:00,2013-08-13 05:00:00,0.18
11.93,2013-12-24 00:00:00,212,partly-cloudy-day,5.42,2013-12-24 23:00:00,0.4,6.67,979.52,2013-12-24 23:00:00,6.08,rain,10.86,0.81,2013-12-24 10:00:00,0.23,11.93,1.0,2013-12-24 00:00:00,2013-12-24 15:56:13,3.93,5.43,9.07,2013-12-24 08:06:25,2013-12-24 10:00:00,2013-12-24 12:00:00,Mostly cloudy until afternoon.,2013-12-25 07:00:00,2.68,2013-12-24 00:00:00,2013-12-25 07:00:00,0.72
-0.06,2013-01-16 14:00:00,27,fog,-2.6,2013-01-16 21:00:00,0.48,0.93,1013.33,2013-01-16 09:00:00,-0.15,snow,4.12,0.91,2013-01-16 15:00:00,-3.86,-0.15,1.0,2013-01-16 00:00:00,2013-01-16 16:23:04,-3.86,-2.32,-0.06,2013-01-16 07:59:36,2013-01-16 14:00:00,2013-01-16 11:00:00,Foggy in the morning.,2013-01-17 07:00:00,-4.7,2013-01-16 15:00:00,2013-01-17 07:00:00,0.17
29.16,2013-07-13 16:00:00,52,partly-cloudy-day,15.26,2013-07-13 04:00:00,0.11,0.86,1023.97,2013-07-13 04:00:00,29.24,rain,12.65,0.67,2013-07-13 16:00:00,17.28,29.24,7.0,2013-07-12 23:00:00,2013-07-13 20:14:47,17.28,15.01,29.16,2013-07-13 03:59:47,2013-07-13 16:00:00,2013-07-13 11:00:00,Partly cloudy in the afternoon.,2013-07-14 04:00:00,15.01,2013-07-13 16:00:00,2013-07-14 04:00:00,0.16
9.57,2013-11-17 15:00:00,23,fog,6.73,2013-11-17 07:00:00,1.0,0.87,1024.24,2013-11-17 09:00:00,9.57,rain,6.41,0.87,2013-11-17 15:00:00,8.08,9.57,1.0,2013-11-17 00:00:00,2013-11-17 16:10:16,8.08,8.28,9.57,2013-11-17 07:23:29,2013-11-17 15:00:00,2013-11-17 11:00:00,Foggy starting in the evening.,2013-11-18 08:00:00,7.78,2013-11-17 15:00:00,2013-11-18 08:00:00,0.5
19.71,2013-05-03 14:00:00,265,partly-cloudy-day,3.28,2013-05-03 04:00:00,0.34,2.71,1019.76,2013-05-03 04:00:00,19.71,rain,14.76,0.56,2013-05-03 14:00:00,5.78,19.71,5.0,2013-05-02 23:00:00,2013-05-03 19:27:33,8.05,4.48,19.71,2013-05-03 04:29:31,2013-05-03 14:00:00,2013-05-03 11:00:00,Partly cloudy throughout the day.,2013-05-04 05:00:00,4.48,2013-05-03 14:00:00,2013-05-04 05:00:00,0.78
22.74,2013-08-25 16:00:00,18,partly-cloudy-day,14.34,2013-08-25 03:00:00,0.5,2.66,1012.96,2013-08-25 03:00:00,22.74,rain,10.07,0.83,2013-08-25 16:00:00,16.37,22.74,4.0,2013-08-24 23:00:00,2013-08-25 19:04:33,16.37,13.18,22.74,2013-08-25 05:03:29,2013-08-25 16:00:00,2013-08-25 12:00:00,Mostly cloudy until evening.,2013-08-26 05:00:00,13.18,2013-08-25 16:00:00,2013-08-26 05:00:00,0.66
3.82,2013-03-27 14:00:00,49,partly-cloudy-day,-4.47,2013-03-27 05:00:00,0.48,3.95,1011.63,2013-03-27 05:00:00,-0.19,rain,12.86,0.64,2013-03-27 14:00:00,-3.85,-0.19,3.0,2013-03-27 00:00:00,2013-03-27 18:25:52,-0.89,-0.29,3.82,2013-03-27 05:48:04,2013-03-27 14:00:00,2013-03-27 12:00:00,Partly cloudy throughout the day.,2013-03-28 06:00:00,-4.06,2013-03-27 14:00:00,2013-03-28 05:00:00,0.49
18.81,2013-06-14 16:00:00,205,partly-cloudy-day,8.18,2013-06-14 04:00:00,0.45,4.12,1016.14,2013-06-14 04:00:00,18.81,rain,13.05,0.69,2013-06-14 16:00:00,11.01,18.81,5.0,2013-06-13 23:00:00,2013-06-14 20:20:05,11.01,9.13,18.81,2013-06-14 03:44:06,2013-06-14 16:00:00,2013-06-14 11:00:00,Mostly cloudy until evening.,2013-06-15 05:00:00,7.72,2013-06-14 16:00:00,2013-06-15 05:00:00,0.18
11.42,2013-04-13 22:00:00,195,wind,7.01,2013-04-13 05:00:00,0.57,4.42,1011.09,2013-04-13 06:00:00,11.29,rain,11.06,0.87,2013-04-13 11:00:00,10.92,11.42,3.0,2013-04-12 23:00:00,2013-04-13 18:54:11,10.92,4.92,11.29,2013-04-13 05:09:50,2013-04-13 11:00:00,2013-04-13 10:00:00,Mostly cloudy throughout the day and breezy overnight.,2013-04-13 18:00:00,3.3,2013-04-13 22:00:00,2013-04-13 18:00:00,0.1
23.46,2013-08-15 13:00:00,225,partly-cloudy-day,15.78,2013-08-14 23:00:00,0.55,4.44,1018.77,2013-08-14 23:00:00,23.46,rain,10.88,0.79,2013-08-15 13:00:00,16.98,23.46,4.0,2013-08-14 23:00:00,2013-08-15 19:25:10,16.98,16.64,23.46,2013-08-15 04:47:29,2013-08-15 13:00:00,2013-08-15 12:00:00,Mostly cloudy throughout the day.,2013-08-16 04:00:00,16.78,2013-08-15 13:00:00,2013-08-16 00:00:00,0.29
25.13,2013-07-25 15:00:00,202,partly-cloudy-day,15.38,2013-07-25 05:00:00,0.45,3.05,1012.93,2013-07-25 05:00:00,25.13,rain,12.1,0.74,2013-07-25 15:00:00,15.26,25.13,4.0,2013-07-24 23:00:00,2013-07-25 20:00:58,15.26,16.63,25.13,2013-07-25 04:15:14,2013-07-25 15:00:00,2013-07-25 11:00:00,Mostly cloudy until evening.,2013-07-26 04:00:00,16.86,2013-07-25 15:00:00,2013-07-26 04:00:00,0.6
9.94,2013-01-31 14:00:00,243,wind,4.39,2013-01-31 00:00:00,0.35,7.3,1012.39,2013-01-31 00:00:00,6.38,rain,12.89,0.74,2013-01-31 16:00:00,3.68,6.38,1.0,2013-01-31 00:00:00,2013-01-31 16:48:52,5.24,7.12,9.94,2013-01-31 07:41:26,2013-01-31 14:00:00,2013-01-31 10:00:00,Partly cloudy throughout the day and breezy in the morning.,2013-02-01 08:00:00,3.29,2013-01-31 16:00:00,2013-02-01 07:00:00,0.64
3.06,2013-03-23 00:00:00,75,fog,0.43,2013-03-23 10:00:00,0.85,6.42,1009.85,2013-03-23 10:00:00,-3.59,rain,3.73,0.92,2013-03-23 17:00:00,-5.46,-2.27,2.0,2013-03-23 00:00:00,2013-03-23 18:19:11,0.14,0.92,1.45,2013-03-23 05:57:16,2013-03-23 12:00:00,2013-03-23 11:00:00,Foggy in the morning.,2013-03-24 08:00:00,-4.48,2013-03-23 01:00:00,2013-03-24 08:00:00,0.37
8.02,2013-11-24 14:00:00,359,partly-cloudy-day,3.17,2013-11-24 23:00:00,0.77,3.55,1030.42,2013-11-24 23:00:00,5.55,rain,11.78,0.78,2013-11-24 14:00:00,1.89,5.55,1.0,2013-11-24 00:00:00,2013-11-24 16:02:20,4.54,5.06,8.02,2013-11-24 07:35:00,2013-11-24 14:00:00,2013-11-24 12:00:00,Mostly cloudy until evening.,2013-11-25 08:00:00,2.69,2013-11-24 14:00:00,2013-11-25 08:00:00,0.71
14.87,2013-10-16 16:00:00,194,fog,8.97,2013-10-16 04:00:00,0.44,1.84,1010.46,2013-10-16 07:00:00,14.87,rain,7.15,0.91,2013-10-16 16:00:00,11.82,14.87,1.0,2013-10-15 23:00:00,2013-10-16 17:06:52,11.82,6.76,14.87,2013-10-16 06:27:21,2013-10-16 16:00:00,2013-10-16 09:00:00,Foggy in the morning.,2013-10-17 04:00:00,6.42,2013-10-16 16:00:00,2013-10-17 04:00:00,0.42
14.7,2013-11-07 00:00:00,253,partly-cloudy-day,7.44,2013-11-07 23:00:00,0.66,2.89,1006.38,2013-11-07 23:00:00,11.0,rain,13.9,0.83,2013-11-07 12:00:00,3.63,14.7,1.0,2013-11-07 00:00:00,2013-11-07 16:24:53,5.29,7.37,11.0,2013-11-07 07:06:01,2013-11-07 12:00:00,2013-11-07 10:00:00,Mostly cloudy throughout the day.,2013-11-08 05:00:00,6.25,2013-11-07 00:00:00,2013-11-08 05:00:00,0.14
17.16,2013-10-18 14:00:00,136,partly-cloudy-day,12.04,2013-10-18 06:00:00,0.49,2.76,1014.16,2013-10-18 06:00:00,17.16,rain,8.75,0.91,2013-10-18 14:00:00,13.21,17.16,1.0,2013-10-17 23:00:00,2013-10-18 17:02:38,13.21,10.5,17.16,2013-10-18 06:30:47,2013-10-18 14:00:00,2013-10-18 09:00:00,Mostly cloudy throughout the day.,2013-10-19 03:00:00,10.5,2013-10-18 14:00:00,2013-10-19 03:00:00,0.48
20.91,2013-07-30 17:00:00,219,partly-cloudy-day,15.21,2013-07-30 09:00:00,0.49,3.99,1013.58,2013-07-30 09:00:00,21.02,rain,11.12,0.86,2013-07-30 17:00:00,16.49,21.02,4.0,2013-07-29 23:00:00,2013-07-30 19:53:36,16.49,15.64,20.91,2013-07-30 04:22:32,2013-07-30 17:00:00,2013-07-30 12:00:00,Mostly cloudy throughout the day.,2013-07-31 05:00:00,15.7,2013-07-30 17:00:00,2013-07-31 05:00:00,0.77
10.54,2013-01-28 23:00:00,217,wind,4.14,2013-01-28 07:00:00,0.47,5.95,1005.47,2013-01-28 05:00:00,5.49,rain,11.91,0.84,2013-01-28 19:00:00,5.49,10.54,1.0,2013-01-28 00:00:00,2013-01-28 16:43:27,9.34,3.02,9.34,2013-01-28 07:45:46,2013-01-28 19:00:00,2013-01-28 10:00:00,"Mostly cloudy throughout the day and breezy starting in the afternoon, continuing until evening.",2013-01-28 19:00:00,-0.68,2013-01-28 23:00:00,2013-01-28 19:00:00,0.54
10.29,2013-12-05 14:00:00,262,wind,0.94,2013-12-05 01:00:00,0.44,6.12,1023.72,2013-12-05 03:00:00,10.29,rain,13.37,0.73,2013-12-05 14:00:00,-1.27,10.29,1.0,2013-12-05 00:00:00,2013-12-05 15:54:27,2.73,1.08,10.29,2013-12-05 07:50:44,2013-12-05 14:00:00,2013-12-05 12:00:00,Mostly cloudy throughout the day and breezy until afternoon.,2013-12-06 08:00:00,-2.54,2013-12-05 14:00:00,2013-12-06 06:00:00,0.09
10.37,2013-04-07 13:00:00,127,partly-cloudy-day,-2.76,2013-04-07 05:00:00,0.4,2.04,1020.37,2013-04-07 05:00:00,10.37,rain,11.84,0.62,2013-04-07 13:00:00,-0.38,10.37,3.0,2013-04-06 23:00:00,2013-04-07 18:44:10,3.47,-1.21,10.37,2013-04-07 05:23:05,2013-04-07 13:00:00,2013-04-07 10:00:00,Mostly cloudy throughout the day.,2013-04-08 02:00:00,-1.21,2013-04-07 13:00:00,2013-04-08 03:00:00,0.9
14.69,2013-05-30 14:00:00,351,partly-cloudy-day,10.28,2013-05-30 05:00:00,0.94,3.44,1010.33,2013-05-30 05:00:00,14.69,rain,8.71,0.86,2013-05-30 14:00:00,11.27,14.69,4.0,2013-05-29 23:00:00,2013-05-30 20:07:01,11.27,10.79,14.69,2013-05-30 03:51:55,2013-05-30 14:00:00,2013-05-30 11:00:00,Mostly cloudy until evening.,2013-05-31 03:00:00,10.79,2013-05-30 14:00:00,2013-05-31 03:00:00,0.7
22.36,2013-07-29 14:00:00,216,partly-cloudy-day,14.19,2013-07-29 04:00:00,0.55,5.42,1011.33,2013-07-29 04:00:00,22.36,rain,12.3,0.75,2013-07-29 14:00:00,15.77,22.36,5.0,2013-07-28 23:00:00,2013-07-29 19:55:09,15.77,16.48,22.36,2013-07-29 04:21:03,2013-07-29 14:00:00,2013-07-29 11:00:00,Mostly cloudy throughout the day.,2013-07-30 01:00:00,16.48,2013-07-29 14:00:00,2013-07-30 01:00:00,0.74
4.09,2013-04-03 14:00:00,43,partly-cloudy-day,-3.7,2013-04-03 05:00:00,0.45,5.84,1017.4,2013-04-03 04:00:00,-0.73,rain,13.1,0.64,2013-04-03 17:00:00,-3.52,-0.57,3.0,2013-04-02 23:00:00,2013-04-03 18:37:31,0.98,0.48,4.09,2013-04-03 05:32:05,2013-04-03 14:00:00,2013-04-03 12:00:00,Mostly cloudy throughout the day.,2013-04-04 04:00:00,-3.72,2013-04-03 20:00:00,2013-04-04 05:00:00,0.76
